tau1,tau2,local_tpr,local_fpr,global_tpr,global_fpr
1.312528951079442e-08,2.4281552776716436e-05,0.97216,0.0,1.0,0.0
1.312528951079442e-08,3.536998161940474e-05,0.964224,0.0,1.0,0.0
1.312528951079442e-08,5.152205920523527e-05,0.9523199999999999,0.0,1.0,0.0
1.312528951079442e-08,7.505015448725706e-05,0.944384,0.0,1.0,0.0
1.312528951079442e-08,0.00010932260424848891,0.928512,0.0,1.0,0.0
1.312528951079442e-08,0.00015924593202137896,0.886848,0.0,1.0,0.0
1.312528951079442e-08,0.00023196727739595695,0.8451839999999999,0.0,0.9999999999999999,0.0
1.312528951079442e-08,0.0003378975971283771,0.769792,0.0,0.9999999999998253,0.0
1.312528951079442e-08,0.0004922021218977373,0.686464,0.0,0.9999999999157154,0.0
1.312528951079442e-08,0.0007169714459632347,0.52576,0.0,0.9999996688966009,0.0
1.312528951079442e-08,0.001044384067961034,0.420608,0.0,0.9999818260266411,0.0
1.312528951079442e-08,0.0015213131395288076,0.28569599999999995,0.0,0.9988041914828366,0.0
1.312528951079442e-08,0.0022160369345938236,0.166656,0.0,0.9739092683657167,0.0
1.312528951079442e-08,0.003228013725698186,0.07936,0.0,0.8086639499146395,0.0
1.312528951079442e-08,0.004702120461365765,0.037696,0.0,0.5362906845564235,0.0
1.312528951079442e-08,0.006849393686643143,0.013888000000000001,0.0,0.24399463883065753,0.0
1.9119092300856683e-08,1.9119092300856683e-08,0.9840639999999999,0.7974490000000001,1.0,0.9999999999999865
1.9119092300856683e-08,2.7850028763788594e-08,0.9840639999999999,0.795663,1.0,0.9999999999999839
1.9119092300856683e-08,4.056804004806745e-08,0.9840639999999999,0.7911980000000001,1.0,0.9999999999999751
1.9119092300856683e-08,5.9093866196701257e-08,0.9840639999999999,0.788519,1.0,0.999999999999968
1.9119092300856683e-08,8.607970752188174e-08,0.9840639999999999,0.783161,1.0,0.9999999999999472
1.9119092300856683e-08,1.2538891976349198e-07,0.9840639999999999,0.76798,1.0,0.9999999999997956
1.9119092300856683e-08,1.8264910107250015e-07,0.9840639999999999,0.734939,1.0,0.9999999999970697
1.9119092300856683e-08,2.660577520367602e-07,0.9840639999999999,0.640281,1.0,0.9999999986839647
1.9119092300856683e-08,3.875558489102902e-07,0.9840639999999999,0.443821,1.0,0.999991977832269
